"","date","usaf","wban","code","station","lat","lon","elev","wd","ws","ceil_hgt","visibility","air_temp","dew_point","atmos_pres","RH","cl_1","cl_1_height","cl_2","cl_2_height","cl_3","cl_3_height","cl","year"
"121",2020-01-07 00:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,64,0.7,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"122",2020-01-07 01:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,100,1,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"123",2020-01-07 02:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,94,0.3,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"124",2020-01-07 04:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,14,0.6,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"125",2020-01-07 05:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,85,0.8,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"126",2020-01-07 06:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,88,0.6,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"127",2020-01-07 07:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,127,0.6,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"128",2020-01-07 10:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,153,1,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"129",2020-01-07 11:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,93,0.9,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"130",2020-01-07 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,110,0.6,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"131",2020-01-07 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,179,1.2,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"132",2020-01-07 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,177,0.4,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"133",2020-01-07 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,234,1.2,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
